adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job,movie_id
False,2,16566,Directing,George P. Cosmatos,George P. Cosmatos,2.537,/ahB2fRofvALZRuwwcxy8ITSCzBx.jpg,52fe44ac9251416c7503cfc3,Directing,Director,11969
False,2,148097,Directing,Kunihiko Ikuhara,幾原邦彦,1.972,/1H5U0nbZZ7n32OjUoippRjEMWtS.jpg,52fe46299251416c9104b513,Directing,Director,37100
False,2,2260,Writing,Steven Zaillian,Steven Zaillian,5.381,/a8OqAfO2m7TAuewIS0dOv4ip1Vr.jpg,52fe45e39251416c75065df1,Directing,Director,14291
False,2,16938,Directing,Renny Harlin,Renny Harlin,12.751,/IhXiDrZBrsLZpB5K5BmzUGkp4G.jpg,52fe44ebc3a36847f80b1e7f,Directing,Director,9350
False,2,57138,Acting,Tony Bill,Tony Bill,8.412,/h7nmFEeYu6GrtWWpHCKI66ppdPy.jpg,52fe44fbc3a368484e041fa3,Directing,Director,26333
False,2,25236,Directing,Johnnie To Kei-Fung,杜琪峯,6.656,/auYJNI4JlfPzaYzHfzrrFXxGPHf.jpg,52fe4656c3a36847f80f9819,Directing,Director,43636
False,2,65452,Directing,Mike Leigh,Mike Leigh,4.315,/eQAc3gIjhAFTgHVQ3kfpbkUe97M.jpg,52fe4419c3a368484e00f62b,Directing,Director,21450
False,2,548474,Writing,Wong Jing,王晶,9.561,/gMmaDRst3OwnY1wClKt541AmslD.jpg,52fe43c39251416c7501d36b,Directing,Director,10852
False,1,58448,Directing,Penelope Spheeris,Penelope Spheeris,2.436,/7juDUTAEyAKKfDmkOD9q24kjrei.jpg,52fe43e99251416c75022cdf,Directing,Director,11041
False,2,716,Directing,Emile Ardolino,Emile Ardolino,2.038,/zWQ87XisfPtlSHjnfl9XMCYZcu6.jpg,52fe47529251416c7509532d,Directing,Director,17912
False,2,54441,Directing,James Ivory,James Ivory,3.445,/k8rLCfPmRXT77nXQcYssrX5Dn0s.jpg,52fe42e9c3a36847f802c521,Directing,Director,1245
False,2,34517,Writing,Trey Parker,Trey Parker,7.166,/pVEfyxGOBoKoirRZtmSsJ7PX91V.jpg,52fe45359251416c7504f2b9,Directing,Director,13063
False,2,68892,Directing,Paul Harather,Paul Harather,1.084,/ilUUWyN9x8NFQ5VxUNqvoTfPYQO.jpg,52fe43fc9251416c75025267,Directing,Director,11122
False,1,58164,Directing,Annabel Jankel,Annabel Jankel,1.096,/ugOy8P88dTClGt2AeIRg36c5eZk.jpg,52fe4510c3a36847f80ba4f3,Directing,Director,9607
False,2,58165,Directing,Rocky Morton,Rocky Morton,1.525,/e0IhDdjoc6eQu5i7ppsfzUn4apH.jpg,52fe4510c3a36847f80ba4f9,Directing,Director,9607
False,2,29765,Directing,Marvin J. Chomsky,Marvin J. Chomsky,5.258,/uz14SEI9aaF9HhMKi43KCt0xDvh.jpg,543eb407c3a368250a0028a2,Directing,Director,204569
False,2,18308,Directing,Steve Barron,Steve Barron,5.489,/2TVGLVJT6hKH4F85vFhHniI8Dkx.jpg,52fe4511c3a36847f80ba791,Directing,Director,9612
False,2,34934,Production,Bruce Timm,Bruce Timm,3.17,/4G64qCUGFQ1Sfwa6MK7CzwAaHyL.jpg,52fe46289251416c7506f15b,Directing,Director,14919
False,2,35270,Directing,Eric Radomski,Eric Radomski,3.469,/z1vRonppwah0DVC4bvb711ukP4a.jpg,54059ed60e0a264d830017fa,Directing,Director,14919
False,2,66088,Directing,Ronald F. Maxwell,Ronald F. Maxwell,1.435,/zTunCWiARjwviitgRneatuKdkSt.jpg,52fe439c9251416c750173f1,Directing,Director,10655
False,2,24173,Acting,Mike Binder,Mike Binder,2.154,/zTVFt28MPx7BlnDD5ofaLOd7f6R.jpg,52fe451f9251416c91028327,Directing,Director,33506
False,2,18878,Directing,Rob Cohen,Rob Cohen,5.136,/kVbB8Q0g8eXsn8l81flyC6TgMPW.jpg,52fe436c9251416c7500fcf7,Directing,Director,10423
False,2,44056,Writing,Fred Dekker,Fred Dekker,3.44,/kH5OoVnZm0LmO6pFfOcyq7bjbva.jpg,52fe440ec3a36847f807fb97,Directing,Director,5550
False,2,15868,Directing,Uli Edel,Uli Edel,9.169,/d4UsOWPEgbNsuaQ7MUMPW11MYbe.jpg,52fe433bc3a36847f80444bd,Directing,Director,2149
False,2,9789,Directing,Robert Altman,Robert Altman,9.709,/wB1R6patGi35oaxKU5PWEGJlIZg.jpg,52fe426bc3a36847f801d48d,Directing,Director,695
False,2,39104,Directing,Abel Ferrara,Abel Ferrara,2.648,/ymyeTdUit4Atectxxvrxla3M7nq.jpg,52fe43d5c3a36847f80730bb,Directing,Director,4722
False,2,648,Writing,Philip Kaufman,Philip Kaufman,4.934,/AtTB8qM4UsifYsKtEPgQSCibP5s.jpg,52fe446fc3a36847f8095c8b,Directing,Director,7007
False,2,2226,Directing,Sydney Pollack,Sydney Pollack,6.563,/l6Sq7iEakN4eCeMXyZuloc5VIJO.jpg,52fe46359251416c9104ceef,Directing,Director,37233
False,2,18596,Directing,Taylor Hackford,Taylor Hackford,5.651,/aAP9RYT7XxUiC2NZL9Hi2gEdxGB.jpg,52fe451ec3a36847f80bd901,Directing,Director,9702
False,1,6220,Directing,Gurinder Chadha,Gurinder Chadha,2.792,/giMqMKMIu9e9ieQoHRoqZqnWGwr.jpg,52fe46049251416c7506a3ab,Directing,Director,14587
False,2,16294,Directing,Jonathan Demme,Jonathan Demme,6.658,/mPTnC5dMB3hfZFYAOhdFtL04EoO.jpg,52fe452fc3a36847f80c10cf,Directing,Director,9800
False,2,13015,Directing,Phillip Noyce,Phillip Noyce,9.365,/t41FK8X4egnSLNDexVUZ5yGq3XB.jpg,52fe4284c3a36847f802538d,Directing,Director,867
False,2,12936,Writing,Jim Abrahams,Jim Abrahams,4.444,/22B24mvWEkorhoxEOPCxNcYdcTX.jpg,52fe44ddc3a36847f80ae8bb,Directing,Director,9255
False,2,20640,Directing,Chen Kaige,陈凯歌,5.246,/knMuFWDYEKI38wLJQCr5rssyrbA.jpg,52fe43df9251416c7502162d,Directing,Director,10997
False,2,893,Directing,Tony Scott,Tony Scott,10.087,/2Cj0IqkQcWRydXyr5moaNu5yqTH.jpg,52fe4237c3a36847f800cda7,Directing,Director,319
False,2,5306,Directing,Lasse Hallström,Lasse Hallström,8.454,/zEz9LphkDBcGAAYGdjIU5QzjB9C.jpg,52fe4301c3a36847f80336af,Directing,Director,1587
False,2,4600,Directing,Joe Dante,Joe Dante,11.835,/AghJPGRamlgJCPJYgX92Utehcak.jpg,52fe44c6c3a368484e0360db,Directing,Director,25389
False,2,71732,Directing,Peter Masterson,Peter Masterson,2.43,/xNIV2DrSMBsxs1XRt0YBBKVnBul.jpg,54f07067c3a3686d5e007913,Directing,Director,58787
False,2,1284691,Directing,Yoshihiro Ueda,上田芳裕,5.827,/hx0APuExy0pYX1odxc1xIUO6qJy.jpg,5afc95110e0a26619300080f,Directing,Director,39324
False,2,11770,Directing,John Carpenter,John Carpenter,23.65,/3Qp0mg61u1qSZNJh30BFEUZrIMG.jpg,52fe44899251416c910142f3,Directing,Director,31578
False,2,10051,Directing,Tobe Hooper,Tobe Hooper,9.26,/rE5TqnAvgaKjWwWZ9AsoU9KcUGU.jpg,52fe44899251416c910142f9,Directing,Director,31578
False,2,6349,Directing,Alan J. Pakula,Alan J. Pakula,3.007,/44XCSWIvllMTVuXCzEoECwqoxmv.jpg,52fe454cc3a36847f80c6863,Directing,Director,9944
False,2,139898,Directing,Arthur Borman,Arthur Borman,0.002,,52fe45d8c3a36847f80dda59,Directing,Director,41660
False,2,53334,Directing,Jim Sheridan,Jim Sheridan,3.828,/aWTmBt44TyUCb0t50avtFsPdTPp.jpg,52fe448bc3a36847f809c0a5,Directing,Director,7984
False,2,18069,Directing,Brian Gibson,Brian Gibson,2.266,/fJQ5EDCU3oNiQzaqCgCOp719XfX.jpg,52fe467a9251416c75079a2f,Directing,Director,15765
False,2,190,Acting,Clint Eastwood,Clint Eastwood,43.002,/8TwdCfeOZH7ucRlfLZ6wObxa7cO.jpg,52fe4509c3a36847f80b8a9d,Directing,Director,9559
False,2,34682,Directing,Jeremiah S. Chechik,Jeremiah S. Chechik,2.535,/jZybpmnl3Tc9wbkcSDWxaMvxfjX.jpg,52fe43adc3a36847f8066f63,Directing,Director,4104
False,2,7270,Directing,Adrian Lyne,Adrian Lyne,6.764,/tj5o1Iirc20JjP9bKNiEm1c4mlq.jpg,52fe43c5c3a36847f806e375,Directing,Director,4478
False,2,5231,Directing,Wolfgang Petersen,Wolfgang Petersen,6.333,/8TTijeJBFITOhvJruS68aCjwK9f.jpg,52fe44f0c3a36847f80b3113,Directing,Director,9386
False,2,309,Directing,Pedro Almodóvar,Pedro Almodóvar,15.217,/dKlaXJk3NLcsC1CKMx6xmyW5BZD.jpg,52fe4498c3a36847f809f0f7,Directing,Director,8223
False,2,19684,Directing,Bille August,Bille August,6.223,/cBau5curUxUfgj0H8o35OxOOS4F.jpg,52fe4346c3a36847f8047db9,Directing,Director,2259
False,2,6482,Directing,John Singleton,John Singleton,7.567,/akcugIHTLKZajrsq51uGGGzHEdv.jpg,52fe449dc3a36847f80a0447,Directing,Director,8291
False,2,2461,Acting,Mel Gibson,Mel Gibson,58.073,/jnqHMaOslt8cef2atSmOpGRvNla.jpg,52fe437c9251416c75012371,Directing,Director,10502
False,1,3110,Directing,Allison Anders,Allison Anders,1.222,/tP9x5lWT4EofhiGITfnmmfpZShA.jpg,5543fbdac3a3680cdb002b13,Directing,Director,32325
False,2,1152,Directing,Oliver Stone,Oliver Stone,11.809,/uHdNGBkrI74eYfUP2Uie7nuo0Nn.jpg,52fe44929251416c91015565,Directing,Director,31642
False,2,64061,Directing,Fred Schepisi,Fred Schepisi,3.466,/9W1St7ZYiMY8tsx2vx4bPfy1TaY.jpg,52fe4462c3a368484e020077,Directing,Director,23210
False,2,11181,Acting,Kenneth Branagh,Kenneth Branagh,25.975,/AbCqqFxNi5w3nDUFdQt0DGMFh5H.jpg,52fe44ad9251416c7503d107,Directing,Director,11971
False,2,141825,Directing,Rusty Cundieff,Rusty Cundieff,3.814,/14re77GRWUNrI3gEGIiCSRGqtVL.jpg,52fe43dec3a368484e002cfb,Directing,Director,20239
False,2,880,Acting,Ben Affleck,Ben Affleck,39.444,/aTcqu8cI4wMohU17xTdqmXKTGrw.jpg,52fe45289251416c91029673,Directing,Director,33607
False,2,1090,Directing,John McTiernan,John McTiernan,5.158,/yVfDkVbgQHD1A7JSV8Z47EjB1mU.jpg,52fe450ec3a36847f80b9cd7,Directing,Director,9593
False,2,11401,Directing,John Woo,吴宇森,13.454,/SOFK6i5RqXjhkK0lMXR3tKnime.jpg,52fe432dc3a36847f804014d,Directing,Director,2019
False,0,232617,Writing,George Ormrod,George Ormrod,0.001,,52fe4649c3a368484e0886e3,Directing,Director,61197
False,2,70558,Writing,Mark Jones,Mark Jones,2.192,/fN6UglsJGqurGhOg3WCJQ6AV8um.jpg,664e084f1ce8a9869d9b9830,Directing,Director,11811
False,2,138,Directing,Quentin Tarantino,Quentin Tarantino,42.313,/1gjcpAa99FAOWGnrUvHEXXsRs7o.jpg,5e840df3da10f00018eb3962,Directing,Director,680
False,2,15812,Writing,Roger Allers,Roger Allers,3.015,/sdFyM5FNcJuMv7knrz6swaIHXIJ.jpg,52fe44afc3a36847f80a450f,Directing,Director,8587
False,2,18898,Directing,Rob Minkoff,Rob Minkoff,4.772,/fn5QA0bqJn6tk4Wt1QonjojFPjd.jpg,52fe44afc3a36847f80a4515,Directing,Director,8587
False,2,17016,Directing,Neil Jordan,Neil Jordan,2.843,/uZ7CvCLTKb9qxjU4VsTNeyMRucd.jpg,52fe4260c3a36847f8019a1b,Directing,Director,628
False,2,628,Directing,Isao Takahata,高畑勲,6.428,/xTkZOWe1VU4xNba1lO0T9trFLHm.jpg,52fe464a9251416c75073a55,Directing,Director,15283
False,2,4027,Directing,Frank Darabont,Frank Darabont,11.134,/vZ50guP86otYTiBSGfi35GNHWVf.jpg,5e8477cd691cd5001257256a,Directing,Director,278
False,2,2209,Camera,Jan de Bont,Jan de Bont,5.053,/evj9vN5pxxjr4aFLZRvniU0gzof.jpg,52fe4307c3a36847f8034f5b,Directing,Director,1637
False,2,4499,Directing,Tom Shadyac,Tom Shadyac,5.298,/kuliB1DrKSbdn2jxESncPbWxGrD.jpg,52fe4380c3a36847f8058c75,Directing,Director,3049
False,2,19303,Directing,Kevin Smith,Kevin Smith,10.397,/g8sC36zUTkSTh7y9HjWa4Rbr0JP.jpg,52fe434ac3a36847f8049253,Directing,Director,2292
False,2,108,Directing,Peter Jackson,Peter Jackson,13.45,/4hh7hips4xc6kgpNDQKQH3goRvJ.jpg,52fe42e5c3a36847f802b0e1,Directing,Director,1024
False,2,12840,Directing,John Badham,John Badham,5.327,/hh0EssedcgUOICkZywbVuwVOJO4.jpg,52fe43e7c3a36847f8077463,Directing,Director,4954
False,2,37710,Directing,Peter Hyams,Peter Hyams,5.335,/duAvOEQ7Bt3RoiyBzFmlOawcCwW.jpg,52fe44bbc3a36847f80a6de9,Directing,Director,8831
False,2,24,Directing,Robert Zemeckis,Robert Zemeckis,17.551,/lPYDQ5LYNJ12rJZENtyASmVZ1Ql.jpg,52fe420ec3a36847f800072d,Directing,Director,13
False,2,7399,Acting,Ben Stiller,Ben Stiller,29.33,/scgpxhI05JpdNXXfmpK6z0rPOWN.jpg,52fe436dc3a36847f80536c3,Directing,Director,2788
False,2,7396,Directing,Peter Farrelly,Peter Farrelly,5.012,/3PDYOFfk5NLmNcEz6SFZmdmqVZr.jpg,52fe44acc3a36847f80a3757,Directing,Director,8467
False,2,6046,Directing,Roland Emmerich,Roland Emmerich,8.127,/mN8x74uv9yQ7dJl8nh2q26mkY8v.jpg,52fe433cc3a36847f8044c51,Directing,Director,2164
False,1,58094,Directing,Gillian Armstrong,Gillian Armstrong,1.257,/ysSAJdM0iQvLvWqJigidRkiUK54.jpg,52fe450dc3a36847f80b9a3b,Directing,Director,9587
False,2,58072,Directing,John Pasquin,John Pasquin,2.873,/xWFzQthcWx0PoBa7VLKu02GvN1d.jpg,52fe44379251416c7502ce6d,Directing,Director,11395
False,2,139851,Directing,Toby Shelton,Toby Shelton,1.208,/qCEpppYsm8RI5G6KU0DPwxajnKL.jpg,52fe46919251416c7507c5f9,Directing,Director,15969
False,2,34480,Directing,Alan Zaslove,Alan Zaslove,1.41,,52fe46919251416c7507c621,Directing,Director,15969
False,2,56852,Directing,Tad Stones,Tad Stones,2.074,/mMIS8tPnAmNXoyDzFw3p6P7gpbE.jpg,52fe46919251416c7507c627,Directing,Director,15969
False,0,74299,Directing,Pixote Hunt,Pixote Hunt,2.017,/zRzqVMggx4MrLE78iMXqOHaEuF8.jpg,52fe463d9251416c75071d75,Directing,Director,15139
False,2,4945,Directing,Joe Johnston,Joe Johnston,7.862,/fbGZo6CG9Z9zKFh8D5wHunyu7gJ.jpg,52fe463d9251416c75071dd5,Directing,Director,15139
False,2,56506,Directing,William Dear,William Dear,3.686,/zd7BF2zZTarjru9K4Rwgw6CMFZW.jpg,65e60e9a9451e701645b0c79,Directing,Director,24795
False,2,2710,Directing,James Cameron,James Cameron,21.272,/9NAZnTjBQ9WcXAQEzZpKy4vdQto.jpg,52fe461c9251416c91049903,Directing,Director,36955
False,2,5572,Directing,Joel Schumacher,Joel Schumacher,6.863,/ttXniaNjekrOBjLQpZqTv89AakA.jpg,52fe43ab9251416c7501972d,Directing,Director,10731
False,2,91343,Directing,Hal Hartley,Hal Hartley,2.095,/vZ0Ms0CM9h5IsXoiSeqDmblmXXA.jpg,52fe44029251416c91001def,Directing,Director,30157
False,2,134114,Directing,Gavin Millar,Gavin Millar,1.739,,52fe4d90c3a368484e1f00f3,Directing,Director,211211
False,2,59,Directing,Luc Besson,Luc Besson,23.763,/dXJdczT1NcvcZtnoWVGT0NmG11v.jpg,5e92548e84448e001a8f01dd,Directing,Director,101
False,2,42171,Directing,Jonathan Kaplan,Jonathan Kaplan,6.079,/zpaZ3UpWRt3HrnR1Mv8u9Mg54Pa.jpg,52fe44939251416c75039a9f,Directing,Director,11853
False,1,172993,Directing,Rose Troche,Rose Troche,3.019,/ckljyPJpUXlTUPqnGg1b7UeaVf1.jpg,52fe478b9251416c7509d3bd,Directing,Director,18620
False,2,13426,Directing,Peter Segal,Peter Segal,5.467,/x0nAuktiPai0OovveeegPAi0dRF.jpg,52fe45f69251416c910447e1,Directing,Director,36593
False,2,4610,Directing,John Landis,John Landis,6.839,/nXKdxxELgAaGecCpxAWCoj6TV3f.jpg,52fe4235c3a36847f800c321,Directing,Director,306
False,2,69801,Directing,Alan Metter,Alan Metter,2.251,/odJwybc3TGUuE7QMVddWOn5RJMc.jpg,52fe44569251416c750313c5,Directing,Director,11546
False,2,510,Directing,Tim Burton,Tim Burton,25.443,/yHEHAHQpN9PfSEQx1UxZPczhcAi.jpg,52fe424cc3a36847f8013849,Directing,Director,522
False,2,1614,Directing,Ang Lee,李安,6.735,/jrmdsPZI5WT4rmOl20Gb1Y2femb.jpg,52fe43749251416c75010f15,Directing,Director,10451
False,2,3045,Directing,P.J. Hogan,P.J. Hogan,3.36,/a9nTCDzLrnrEgD81WiRvZ4zN1VX.jpg,52fe422ac3a36847f80091fb,Directing,Director,236
False,0,933201,Directing,Martine Dugowson,Martine Dugowson,0.804,,52fe49839251416c910afb8d,Directing,Director,86369
False,2,5281,Directing,Spike Lee,Spike Lee,12.255,/2KOHXgk2uoRXl6u7V9xpAIo3uay.jpg,52fe45589251416c9102f1af,Directing,Director,34152
False,2,52968,Directing,Russell Mulcahy,Russell Mulcahy,5.84,/gzJDD5bj0fBgvyb2puB6O951Gnv.jpg,52fe44c0c3a36847f80a8081,Directing,Director,8850
False,1,42617,Directing,Antonia Bird,Antonia Bird,1.338,/kDAJuRpVmVK4hCpmrXLfzufIFId.jpg,52fe4583c3a36847f80cb96b,Directing,Director,40156
False,2,548474,Writing,Wong Jing,王晶,9.561,/gMmaDRst3OwnY1wClKt541AmslD.jpg,52fe47909251416c7509deb3,Directing,Director,18670
False,2,44554,Directing,Alain Berbérian,Alain Berbérian,0.439,/kKrMkaQKfiyzoZy6r0qp3Z16kCG.jpg,52fe46399251416c750714c3,Directing,Director,15097
False,2,32765,Directing,Tony Richardson,Tony Richardson,4.613,/3skJ0HApYH6AgVPqMtexMbTCZMr.jpg,52fe4947c3a36847f8192555,Directing,Director,57834
False,1,9888,Directing,Claire Denis,Claire Denis,3.024,/zKR7pmegNQDjWqeWv7JNvHqJ2l5.jpg,52fe46f0c3a368484e0ac2cd,Directing,Director,64900
False,0,1065210,Writing,Tia Brelis,Tia Brelis,0.001,,52fe45d4c3a36847f80dcce1,Directing,Director,41589
False,2,1223,Directing,Joel Coen,Joel Coen,9.509,/rgVaJNkZCgMarUcZuUAsVfXMWk3.jpg,52fe44a39251416c7503bdff,Directing,Director,11934
False,2,21053,Directing,John Dahl,John Dahl,6.953,/8WDCi9LJ9Lc7z6BSwGiQqfkSx61.jpg,52fe44c1c3a368484e034f75,Directing,Director,25284
False,2,18899,Directing,Yuen Wo-Ping,袁和平,6.724,/wqNFy7rvXJJyjIvjKnZOx7RVg9P.jpg,52fe44d4c3a368484e0392e5,Directing,Director,25645
False,2,448563,Directing,Laurent Boutonnat,Laurent Boutonnat,0.36,/x46nT4Ks2t3NQxZ3gejG45QWNIv.jpg,52fe497ac3a368484e12d5ff,Directing,Director,77728
False,2,98534,Directing,Oley Sassone,Oley Sassone,0.623,,52fe4432c3a368484e0150c1,Directing,Director,22059
False,1,81727,Directing,Darnell Martin,Darnell Martin,1.877,/ckJYoBeDRT6DgqfyEA1LWdIQjr1.jpg,52fe477ec3a36847f8138c63,Directing,Director,48992
False,2,10702,Directing,Martin Campbell,Martin Campbell,7.428,/4AiUb5lciEXdgOXFWAdebQUhEb9.jpg,52fe43739251416c75010d0d,Directing,Director,10447
False,2,1162039,Directing,Hiroki Shibata,芝田浩樹,2.334,/rNsu59Q5EPA1TPBlPvOXrTjIETA.jpg,52fe44269251416c910067f3,Directing,Director,30575
False,2,1255,Writing,David Mamet,David Mamet,4.353,/3Hfebpi4fRSY0lciWUc355ylP6j.jpg,52fe452a9251416c91029ad5,Directing,Director,33633
False,2,27889,Directing,Stephan Elliott,Stephan Elliott,2.338,/aqKHRXnsKanLLAJJ6TADSglGHVF.jpg,52fe436ac3a36847f8052aa5,Directing,Director,2759
False,2,1726,Writing,Steven E. de Souza,Steven E. de Souza,3.337,/7sUWRiurj2LfdGk6zdYP7fDbQPO.jpg,52fe44759251416c750356b5,Directing,Director,11667
False,2,3317,Directing,Takeshi Kitano,ビートたけし,17.292,/9fyYreFJT8CPe8Ok2y1LE0btNYS.jpg,52fe472e9251416c9106cb8b,Directing,Director,39767
False,2,26648,Directing,Luis Llosa,Luis Llosa,1.669,/mL2FmYTZvnvP4kJ9heOQLk5BT9m.jpg,52fe4361c3a36847f804fd3f,Directing,Director,2636
False,2,21085,Directing,Alex Proyas,Alex Proyas,5.764,/sauDcvpta6UpDMIaI7F9UdSliaC.jpg,52fe44ffc3a36847f80b6a11,Directing,Director,9495
False,1,16853,Production,Jessie Nelson,Jessie Nelson,2.122,/u63xiwuHHpp0gcwMAOfSg9Jwr7G.jpg,52fe43759251416c750111f1,Directing,Director,10464
False,2,107274,Directing,Richard Rich,Richard Rich,3.47,/5owiMn9zk6vn0mCBtZj9oudWKuQ.jpg,52fe4447c3a368484e019f47,Directing,Director,22586
False,2,12453,Directing,Wong Kar-Wai,王家衛,11.066,/fyksuJqbV8fixJvMOZXZWtQyEtT.jpg,52fe43f89251416c750248f7,Directing,Director,11104
False,2,9168,Directing,Alan Parker,Alan Parker,3.264,/pdpFqPNq4HZiPax1WSMbEDpND2I.jpg,52fe43759251416c75011327,Directing,Director,10467
False,2,111338,Directing,Adam Bernstein,Adam Bernstein,3.526,/jtU4MFHJ1KBbMj77yhJ4Od3tpIr.jpg,52fe45379251416c9102b31b,Directing,Director,33783
False,2,1126,Directing,Krzysztof Kieślowski,Krzysztof Kieślowski,9.804,/zG9JD4kzQHhKJAtMOWbwrEolvun.jpg,52fe4219c3a36847f8003d27,Directing,Director,109
False,0,1112916,Directing,Nancy Meckler,Nancy Meckler,0.105,,52fe46a4c3a36847f810a17d,Directing,Director,44925
False,2,2380,Directing,David Carson,David Carson,3.412,/v1HpZO78DyufDapzOmuqSqmZr6w.jpg,52fe4225c3a36847f80076c3,Directing,Director,193
False,2,33341,Directing,Rick Rosenthal,Rick Rosenthal,8.881,/58Dpt3w7UBHDFpVExv9xaTgUlst.jpg,52fe43bbc3a36847f806b2c5,Directing,Director,4337
False,2,55948,Directing,Alan Smithee,Alan Smithee,4.494,,65c4e65f713ed4018517a7ec,Directing,Director,4337
False,2,26713,Directing,Chuck Russell,Chuck Russell,4.415,/d0ISieRQuAEKqNMDzTFGdJ4KrVw.jpg,52fe4282c3a36847f80247a5,Directing,Director,854
False,2,56477,Directing,Michael Schaack,Michael Schaack,1.688,/t2vNqxpC2uNUJlavMXrxm23DxAG.jpg,52fe44cec3a36847f80ab12d,Directing,Director,8983
False,2,9181,Directing,Edward Zwick,Edward Zwick,8.34,/RzRjOpqfob68smXTj5RPjankKr.jpg,52fe43c4c3a36847f806e1b5,Directing,Director,4476
False,2,15206,Directing,Jim McBride,Jim McBride,3.693,/ldEq08d0AB6ZQuLD9e5a9kvl8Ui.jpg,52fe47899251416c7509cecd,Directing,Director,18591
False,2,38689,Directing,John Flynn,John Flynn,2.364,/23vC37dMoKkcQT5OWO7tht9tFL1.jpg,52fe45dc9251416c75064f6b,Directing,Director,14237
False,2,4135,Acting,Robert Redford,Robert Redford,28.675,/68duqUh2IGMyw4uBI5pEQZGYxJB.jpg,52fe44429251416c7502e64d,Directing,Director,11450
False,2,21806,Directing,Richard Rush,Richard Rush,2.545,/9z2ybXyx9lDblnop7HmsZ3oqyGa.jpg,52fe4338c3a36847f80437b9,Directing,Director,2124
False,0,1685673,Directing,Ria Busch,Ria Busch,0.001,,57eafa13925141501800045d,Directing,Director,255988
False,0,1685681,Directing,Fredrik Heurlin,Fredrik Heurlin,0.001,,57eafa659251415018000473,Directing,Director,255988
False,0,1685685,Directing,Stefan Norlin,Stefan Norlin,0.001,,57eafa9a9251415016000461,Directing,Director,255988
False,0,1685677,Directing,Thérèse Ferry,Thérèse Ferry,0.001,,57eafa369251415013000422,Directing,Director,255988
False,0,1685689,Directing,Ziskas Szemes,Ziskas Szemes,0.001,,57eafac2c3a36868d30004a2,Directing,Director,255988
False,0,1685691,Directing,Åsa Wendel,Åsa Wendel,0.001,,57eafad6c3a36868b60004f3,Directing,Director,255988
False,0,1685674,Directing,Göran Bäuerle,Göran Bäuerle,0.001,,57eafa1b925141501000040e,Directing,Director,255988
False,0,1685678,Directing,Mats Gustavsson,Mats Gustavsson,0.001,,57eafa499251415016000446,Directing,Director,255988
False,0,1685692,Directing,Niklas Westergren,Niklas Westergren,0.001,,57eafae0c3a36868c4000456,Directing,Director,255988
False,0,1685675,Directing,Ann Duroj,Ann Duroj,0.001,,57eafa24c3a36868ba00043f,Directing,Director,255988
False,0,1685680,Directing,Jan-Anders Hansson,Jan-Anders Hansson,0.001,,57eafa5d9251415010000425,Directing,Director,255988
False,0,1685683,Directing,Charlie Kristiansson,Charlie Kristiansson,0.001,,57eafa78c3a36868ba000458,Directing,Director,255988
False,0,1685687,Editing,Robert Stengård,Robert Stengård,0.019,,57eafaaf92514150070004bc,Directing,Director,255988
False,0,1685686,Crew,Pauli Saastamoinen,Pauli Saastamoinen,0.001,,57eafaa4c3a36868b60004d6,Directing,Director,255988
False,0,1685669,Directing,Saman Ali,Saman Ali,0.001,,57eaf985c3a36868d300044d,Directing,Director,255988
False,0,1685671,Directing,Hedvig Blidberg,Hedvig Blidberg,0.001,,57eafa02c3a36868c4000418,Directing,Director,255988
False,0,1685676,Directing,Maryn Eales,Maryn Eales,0.001,,57eafa2c9251415007000493,Directing,Director,255988
False,0,1685679,Directing,Annika Hallström,Annika Hallström,0.001,,57eafa53c3a36868bd000429,Directing,Director,255988
False,0,1685690,Directing,Helen Walhgren,Helen Walhgren,0.001,,57eafacd92514150070004c8,Directing,Director,255988
False,0,1685672,Directing,Eva Bowden,Eva Bowden,0.001,,57eafa0a9251415010000407,Directing,Director,255988
False,0,1685684,Directing,Peter Lindnér,Peter Lindnér,0.001,,57eafa86c3a36868cc00044b,Directing,Director,255988
False,0,1685682,Directing,Åsa Hoflin,Åsa Hoflin,0.001,,57eafa7092514150070004a9,Directing,Director,255988
False,0,1685688,Directing,Daniel Strömberg,Daniel Strömberg,0.001,,57eafab8c3a36868cf000442,Directing,Director,255988
False,2,95568,Directing,Peter Watkins,Peter Watkins,1.614,/t4MXahz5AJqEHXnZ4cOIORA1sRV.jpg,57ebd56f9251410db4005777,Directing,Director,255988
False,2,11770,Directing,John Carpenter,John Carpenter,23.65,/3Qp0mg61u1qSZNJh30BFEUZrIMG.jpg,52fe4363c3a36847f80507ed,Directing,Director,2654
False,2,131184,Production,Phillip J. Roth,Phillip J. Roth,1.479,,52fe442dc3a368484e014143,Directing,Director,21947
False,2,7145,Directing,Michael Lehmann,Michael Lehmann,1.769,/jDu6ZiKtVGkhupi6wXv1f4Tpgro.jpg,52fe457e9251416c750587a9,Directing,Director,13595
False,2,1152,Directing,Oliver Stone,Oliver Stone,11.809,/uHdNGBkrI74eYfUP2Uie7nuo0Nn.jpg,52fe422bc3a36847f8009607,Directing,Director,241
False,2,13581,Directing,Brian Levant,Brian Levant,3.709,/w5i30CI5PekRZry3AgME1ntEQSP.jpg,52fe4287c3a36847f8026357,Directing,Director,888
